food	0.727098618
policy	0.727451565
boy	0.727804007
process	0.728156101
foot	0.728508012
remember	0.72885859
reason	0.729209117
offer	0.729558364
toward	0.729906007
air	0.730253479
enough	0.730600781
across	0.73094703
actually	0.731291954
love	0.731632043
including	0.73197203
second	0.732311922
oh	0.732651788
everything	0.732991581
age	0.733330755
yeah	0.733669886
able	0.734008302
music	0.734345032
wait	0.734681126
consider	0.735015658
human	0.735347688
buy	0.735679327
appear	0.736009542
market	0.736338984
probably	0.736666192
serve	0.736993091
die	0.737315779
experience	0.737637581
nation	0.73795645
college	0.738274749
stay	0.738592704
fall	0.738910576
build	0.739227606
interest	0.739544533
send	0.739861438
course	0.740177067
cut	0.740492
sense	0.740806553
plan	0.74112087
someone	0.741434478
expect	0.741747949
effect	0.742060271
behind	0.742372039
death	0.742677821
local	0.742982776
kill	0.743286715
suggest	0.743590597
reach	0.743893601
development	0.744195358
class	0.744494911
remain	0.74479445
six	0.745091536
economic	0.745388035
control	0.745684236
voice	0.745977412
require	0.746270264
former	0.746561967
care	0.746853447
role	0.747144285
thank	0.747434821
report	0.747723926
else	0.748012172
sell	0.748300382
major	0.748587352
light	0.748874126
pull	0.749160296
field	0.749446465
rate	0.749732573
perhaps	0.750018142
raise	0.750303633
hard	0.750588406
effort	0.75087205
late	0.751155523
drug	0.751438374
pass	0.75172107
police	0.752002769
leader	0.752283018
themselves	0.75256267
military	0.752841981
possible	0.753121069
along	0.753399639
arm	0.753678008
sometimes	0.753956313
develop	0.754234584
relationship	0.754511917
heart	0.754789207
price	0.755066193
decide	0.75534184
better	0.755617028
according	0.755891815
whole	0.756166547
season	0.756441237
strong	0.756715709
wife	0.756989933
model	0.757262097
value	0.757534158
less	0.757806181
difference	0.758078141
mind	0.758349764
decision	0.758620143
free	0.75888941
finally	0.759158221
federal	0.759426623
return	0.759694978
international	0.759962671
hope	0.760229625
player	0.760496491
view	0.760763292
society	0.761029614
road	0.761295263
son	0.76156061
explain	0.761825636
tax	0.762090387
join	0.762354796
drive	0.762618769
receive	0.762882001
action	0.763144442
town	0.763406267
director	0.763668065
carry	0.763928879
break	0.764189028
true	0.76444914
official	0.764708357
form	0.764965825
building	0.765223274
activity	0.76547906
wear	0.765734652
full	0.765989018
record	0.766243259
pick	0.766496476
position	0.766749454
agree	0.767001215
data	0.767252455
support	0.76750353
especially	0.767753819
site	0.768002887
base	0.768251807
event	0.768499652
project	0.768747126
space	0.768994432
paper	0.7692417
special	0.769488688
table	0.769735447
whose	0.769981176
couple	0.770226764
figure	0.770472309
ground	0.770717379
center	0.770961943
everyone	0.771206425
oil	0.771450422
produce	0.771693708
court	0.771936806
hit	0.772179533
matter	0.772421746
practice	0.77266364
star	0.772905371
cost	0.773146501
eat	0.773387608
industry	0.773627239
teach	0.773865601
situation	0.774103749
patient	0.774340632
image	0.774577511
street	0.774812517
Republican	0.775047411
easy	0.775282276
phone	0.775517131
wall	0.775751301
describe	0.775985428
itself	0.776218624
half	0.776451284
product	0.776683791
recent	0.776915648
news	0.777145426
quite	0.777374924
worker	0.77760441
test	0.777833594
land	0.778062384
technology	0.778290567
hair	0.778518748
either	0.778746708
doctor	0.778974501
movie	0.7792021
cover	0.7794297
picture	0.779656781
piece	0.779882787
clear	0.780108008
type	0.780332636
window	0.78055668
catch	0.780780431
north	0.781003632
personal	0.78122641
baby	0.78144907
computer	0.781670148
organization	0.78189083
certain	0.782111348
culture	0.782331537
third	0.782551428
source	0.782770746
film	0.78298961
simply	0.783208435
tree	0.783426991
step	0.783644242
red	0.783861443
century	0.784076841
evidence	0.784291231
attention	0.78450533
billion	0.784719336
draw	0.784933195
listen	0.785146352
nearly	0.785359103
period	0.785570784
cause	0.785782455
choose	0.785993526
campaign	0.786204019
energy	0.786414404
difficult	0.78662416
condition	0.786832413
plant	0.787040624
brother	0.787248605
available	0.787455867
soon	0.787663068
likely	0.787869723
population	0.788076369
term	0.788282894
Congress	0.788489022
chance	0.788694628
behavior	0.788900047
summer	0.789105066
floor	0.789309937
material	0.78951475
opportunity	0.789719503
administration	0.789923105
realize	0.790125595
subject	0.790326986
hundred	0.790527947
current	0.790728863
rule	0.790929155
economy	0.791129211
close	0.79132892
south	0.791527795
choice	0.791726201
short	0.791924489
increase	0.792122748
risk	0.792320974
daughter	0.792519173
letter	0.792717193
bed	0.792914999
husband	0.793112221
single	0.793309266
performance	0.793505776
certainly	0.793701729
myself	0.793897606
defense	0.794093434
involve	0.79428874
church	0.794483797
per	0.794678743
medical	0.794873663
fire	0.795068457
sport	0.795262006
bank	0.795455508
wrong	0.795648997
significant	0.795842352
security	0.796035599
represent	0.796228288
goal	0.796420924
hospital	0.796613367
seek	0.796805239
board	0.796996918
thousand	0.797188173
author	0.797379406
anyone	0.797570553
west	0.797761356
future	0.79795167
nature	0.798141686
throw	0.798331226
top	0.798520631
officer	0.798709623
factor	0.798898599
foreign	0.799087339
deal	0.799275822
private	0.799463604
focus	0.799651153
thus	0.799838249
upon	0.800025326
reduce	0.800212389
note	0.80039944
color	0.800586336
agency	0.800773153
fill	0.800959843
fight	0.801146437
sound	0.801332842
rest	0.801518872
past	0.801704489
order	0.801889761
quickly	0.802074939
drop	0.802260096
blood	0.802444936
response	0.802629746
movement	0.802814093
store	0.802998264
push	0.80318229
recently	0.803365952
common	0.803549443
page	0.803732925
similar	0.803916288
language	0.804099317
natural	0.80428145
concern	0.804462524
fine	0.804643503
dead	0.804824275
article	0.80500426
near	0.805184239
race	0.805364115
PM	0.805543752
individual	0.805723301
ok	0.805902715
hot	0.806081815
series	0.806260743
enter	0.806439442
artist	0.806617728
stock	0.806795857
share	0.806973017
approach	0.80715008
fund	0.807326745
analysis	0.807503348
poor	0.807679886
decade	0.807856118
cup	0.808032042
rise	0.808207668
identify	0.808383103
usually	0.808558515
resource	0.808733669
treatment	0.808908796
indicate	0.809083349
animal	0.809257613
shoot	0.809431585
east	0.809605466
herself	0.809779035
occur	0.809952122
exactly	0.810124936
central	0.810297147
dog	0.810468853
quality	0.810640155
determine	0.810811149
career	0.810982048
save	0.811152836
seven	0.811323439
size	0.811493574
media	0.811663479
happy	0.811832961
lie	0.812002403
despite	0.812171416
thought	0.812340373
ability	0.812509222
physical	0.812677989
election	0.812846333
scene	0.813014434
disease	0.813182413
environmental	0.81335033
everybody	0.8135181
argue	0.81368543
region	0.813852436
growth	0.814019408
attack	0.814186361
wonder	0.814353238
eight	0.814520103
ready	0.814686842
pressure	0.814853385
beyond	0.815019827
list	0.815186058
protect	0.815352194
degree	0.815518209
simple	0.815684128
success	0.81584991
left	0.816015489
skill	0.81618091
pretty	0.81634618
knowledge	0.816511286
particularly	0.816676373
serious	0.816841315
whatever	0.817005978
staff	0.817170566
sign	0.817334721
recognize	0.817498866
training	0.817662864
answer	0.817826769
accept	0.817990619
amount	0.818154443
meeting	0.818318174
standard	0.818481775
section	0.818645008
loss	0.818808225
trade	0.818971235
glass	0.819134213
television	0.819297147
box	0.819460062
present	0.819622951
general	0.819785833
character	0.819948299
TV	0.820110463
lay	0.820272364
prepare	0.820433774
strategy	0.820594914
bill	0.820755678
design	0.820915109
benefit	0.821074504
laugh	0.821233811
sister	0.821391859
compare	0.821549614
guess	0.821707212
crime	0.821864692
forward	0.822021735
lawyer	0.8221787
sex	0.82233558
environment	0.822492394
financial	0.822649195
blue	0.822805402
dark	0.822961422
tonight	0.823117389
message	0.823273305
fail	0.823429121
leg	0.823584853
arrive	0.823740447
feeling	0.823895758
executive	0.824051034
authority	0.824206214
gun	0.824361382
democratic	0.824516529
operation	0.824671602
example	0.824826208
sort	0.824980657
Democrat	0.825134512
discuss	0.825288194
ten	0.825441793
various	0.825595228
hang	0.825748188
outside	0.825901135
professor	0.826053908
miss	0.826206517
religious	0.826358797
stage	0.826510819
station	0.826662687
manager	0.826814187
indeed	0.826965677
establish	0.827116305
clearly	0.827266903
check	0.827417002
science	0.82756699
cultural	0.827716804
act	0.827866536
forget	0.828016016
theory	0.828165436
song	0.828314198
rock	0.828462542
shake	0.828610674
truth	0.828758789
network	0.828906795
management	0.829054769
rather	0.829202159
cell	0.829349212
legal	0.829496228
nice	0.829643152
firm	0.829789788
remove	0.829936355
green	0.830082889
cold	0.830229344
trial	0.830375274
seat	0.830520926
prove	0.83066625
claim	0.830811426
above	0.830956178
spring	0.831100784
enjoy	0.831245176
entire	0.831389492
measure	0.831533615
expert	0.831677607
impact	0.831821219
main	0.831964584
traditional	0.832107864
structure	0.832251003
card	0.832394034
final	0.832537012
onto	0.832679823
memory	0.832822611
ball	0.832965337
maintain	0.833108
imagine	0.833250644
yourself	0.833393006
suddenly	0.833535305
chair	0.833677191
candidate	0.833819061
weapon	0.833960625
radio	0.834102183
finish	0.834243699
visit	0.834384551
statement	0.834525404
avoid	0.83466609
shoulder	0.834806621
employee	0.83494709
method	0.835087044
reveal	0.835226795
huge	0.83536647
contain	0.835506014
popular	0.835645089
specific	0.835784157
apply	0.835923206
charge	0.83606213
particular	0.83620085
peace	0.836339512
institution	0.83647778
respond	0.836616002
production	0.836753939
weight	0.836891439
bit	0.837028927
sexual	0.83716625
politics	0.837303222
perform	0.837439896
somebody	0.837576478
interview	0.837712913
affect	0.837849026
fish	0.837985112
smile	0.83812115
participant	0.838257151
fly	0.838392861
pain	0.838528495
range	0.83866405
direction	0.838799455
wide	0.838934705
camera	0.839069906
unit	0.839204677
edge	0.839339032
style	0.839473154
evening	0.83960725
inside	0.839741263
finger	0.839875231
necessary	0.840008982
coach	0.840142537
adult	0.840276055
reflect	0.840409514
conference	0.840542829
commercial	0.84067603
Mrs	0.840809023
manage	0.840941987
discover	0.841074797
trip	0.84120739
middle	0.841339915
pattern	0.841472423
challenge	0.841604875
heat	0.841737272
item	0.84186958
treat	0.842001652
improve	0.842133559
worry	0.842265454
mouth	0.842397316
stuff	0.842529112
throughout	0.842660876
deep	0.842792495
purpose	0.842923976
beautiful	0.843055353
property	0.843186647
bag	0.843317876
skin	0.843448731
bar	0.843579455
mention	0.843710054
address	0.843840518
ahead	0.843970756
writer	0.844100867
trouble	0.844230954
hotel	0.844360985
discussion	0.844490932
dream	0.844620868
tough	0.844750762
soldier	0.844880498
sea	0.845010117
owner	0.845139656
vote	0.845269104
cancer	0.845398365
surface	0.845527494
exist	0.845656538
kitchen	0.845785553
positive	0.845914496
score	0.846043386
stare	0.846172184
painting	0.846300976
yard	0.846429731
task	0.846558342
magazine	0.846686914
budget	0.846815381
heavy	0.846943832
relate	0.847072227
instead	0.84720032
notice	0.84732795
fear	0.847455407
investment	0.847582709
garden	0.847709979
total	0.847837242
detail	0.847964348
sing	0.848090879
marriage	0.848217221
violence	0.848343421
collection	0.84846948
machine	0.848595461
reality	0.848721409
modern	0.848847275
generation	0.84897298
tend	0.849098593
beat	0.849224117
agent	0.849349632
gas	0.849474914
agreement	0.849600022
consumer	0.849724927
attorney	0.849849438
whom	0.84997392
civil	0.850097719
scientist	0.85022138
partner	0.850344517
wish	0.850467628
newspaper	0.850590705
shot	0.850713727
interesting	0.850836644
capital	0.850959463
western	0.851082104
front	0.85120466
nor	0.85132678
debate	0.851448893
dinner	0.85157077
responsibility	0.851692411
threat	0.851813849
relation	0.851935093
victim	0.852056058
Senate	0.852176797
account	0.85229746
majority	0.852418032
absolutely	0.852538545
senior	0.852658591
safe	0.852778471
wind	0.852898124
prevent	0.85301759
citizen	0.853137014
global	0.853256349
professional	0.853375481
audience	0.85349431
Soviet	0.853613029
reform	0.853731452
key	0.853849721
troop	0.853967809
customer	0.854085895
fresh	0.854203895
assume	0.854321849
concept	0.85443975
rich	0.854557639
restaurant	0.854675389
effective	0.854792986
therefore	0.854910553
examine	0.855028068
critical	0.855145576
species	0.855263018
travel	0.85538027
speech	0.855496728
corner	0.85561316
fast	0.85572952
judge	0.855845847
successful	0.855962158
attitude	0.856078397
option	0.856194625
forest	0.856310838
none	0.85642682
born	0.85654278
southern	0.856658615
access	0.856774437
video	0.856889997
mission	0.857005514
achieve	0.857120863
admit	0.857236137
sky	0.857351405
publish	0.857466414
object	0.85758135
alone	0.857696096
income	0.857810655
conduct	0.857925162
bird	0.858039426
sleep	0.858153578
basic	0.858267688
researcher	0.858381647
touch	0.858495589
conflict	0.858609443
please	0.858723294
neighborhood	0.858837085
suffer	0.858950824
credit	0.859064245
African	0.859177597
eventually	0.859290874
opinion	0.859404042
version	0.859517063
AM	0.859630067
hurt	0.859743052
recall	0.859856027
labor	0.859968864
scale	0.860081619
original	0.860194351
concerned	0.860306961
refer	0.860419526
release	0.860532038
nobody	0.860644482
sorry	0.860756892
nuclear	0.860869283
variety	0.860981602
safety	0.861093744
freedom	0.86120584
directly	0.86131766
client	0.861429273
define	0.86154066
plane	0.861651857
investigation	0.861762887
track	0.861873717
status	0.861983638
perfect	0.862093378
involved	0.862203027
press	0.862312617
slowly	0.862422183
argument	0.862531721
attend	0.862641212
encourage	0.862750598
feature	0.862859971
announce	0.862969217
weekend	0.863078246
strike	0.863187271
afternoon	0.863296178
generally	0.86340505
powerful	0.86351379
immediately	0.863622255
element	0.863730673
conversation	0.863839069
university	0.863947314
nine	0.86405545
spirit	0.864163505
British	0.864271517
insurance	0.864379526
crisis	0.864487521
fan	0.8645955
brain	0.86470326
complete	0.864810891
survey	0.864918427
replace	0.865025649
camp	0.865132775
sun	0.865239859
ship	0.865346752
completely	0.865453521
stone	0.865560227
possibility	0.865666721
sample	0.865773115
dozen	0.865879497
vision	0.865985636
Chinese	0.866091696
park	0.866197717
text	0.866303718
hole	0.866409674
stick	0.866515488
department	0.866621279
lack	0.866726759
sales	0.866832199
tradition	0.866937525
boat	0.867042749
drink	0.867147969
solution	0.867253104
battle	0.867358033
attempt	0.867462814
beginning	0.867567339
resident	0.867671766
wood	0.867776078
easily	0.867880239
ice	0.867984174
driver	0.868087934
spot	0.868191626
Ms	0.868295312
roll	0.868398938
communication	0.868502515
truck	0.868605958
date	0.868709174
European	0.868812351
reader	0.868915486
distance	0.869018417
introduce	0.869121233
district	0.86922399
mountain	0.869326731
understanding	0.869429462
obviously	0.869532127
potential	0.86963476
normal	0.869737313
winter	0.869839743
identity	0.869941962
hide	0.870043968
independent	0.870145797
apartment	0.870247521
supposed	0.870349221
terms	0.870450893
horse	0.870552554
express	0.870654065
contract	0.870755441
club	0.87085647
screen	0.870957361
village	0.871058196
observe	0.871159017
gold	0.871259826
Christian	0.871360612
gain	0.871461204
handle	0.871561688
presence	0.871662139
crowd	0.871762322
demand	0.871862428
previous	0.87196244
ride	0.872062406
reporter	0.872162175
associate	0.872261911
shape	0.872361614
basis	0.872461255
farm	0.872560614
tool	0.872659957
prison	0.872759175
refuse	0.872858146
guard	0.872957072
facility	0.873055828
tomorrow	0.873154554
contribute	0.873253253
leadership	0.873351812
principle	0.873450252
pound	0.873548479
target	0.873646444
technique	0.873744285
bright	0.873841967
additional	0.873939621
strength	0.874037267
band	0.874134914
tiny	0.874232518
average	0.874329994
cry	0.874427382
promote	0.874524733
willing	0.87462194
ear	0.874719023
earn	0.874815984
highly	0.874912925
flight	0.875009804
emerge	0.875106556
wild	0.875203231
aspect	0.875299864
document	0.875396422
vehicle	0.875492927
lift	0.875589213
operate	0.875685469
advantage	0.875781708
protection	0.875877934
guest	0.875974135
title	0.876069948
demonstrate	0.87616563
deliver	0.876261308
interested	0.876356941
context	0.876452436
quick	0.876547914
procedure	0.876643183
collect	0.87673813
limit	0.876832929
learning	0.876927624
river	0.877022296
belief	0.877116908
count	0.877211494
settle	0.877306051
block	0.877400605
competition	0.877494915
living	0.877589174
marry	0.877683386
faith	0.877777559
anybody	0.877871712
folk	0.877965846
border	0.878059776
lesson	0.878153664
warm	0.878247476
shop	0.878341252
chairman	0.878434933
baseball	0.878528585
jump	0.878622082
feed	0.878715546
annual	0.878808936
influence	0.878902049
path	0.878995022
murder	0.879087964
coffee	0.879180894
perspective	0.879273801
finding	0.879366452
critic	0.879459097
failure	0.879551708
religion	0.879644274
academic	0.879736827
engage	0.879829307
mostly	0.879921735
anyway	0.880014137
review	0.880106443
Christmas	0.880198438
native	0.880290368
equipment	0.880382287
function	0.880474167
soft	0.880565913
female	0.8806576
egg	0.880749172
unless	0.880840714
fit	0.880932148
voter	0.881023231
youth	0.881114272
speed	0.881205263
editor	0.881296234
afraid	0.881387183
cook	0.881478125
comment	0.881569025
worth	0.881659842
survive	0.881750643
hey	0.881841369
gather	0.881932094
French	0.882022593
responsible	0.882113024
intelligence	0.882203408
classroom	0.882293714
cross	0.882383997
wonderful	0.882474181
affair	0.882564162
nod	0.882653654
hell	0.88274313
spread	0.882832567
historical	0.882922003
blow	0.8830114
regular	0.883100764
category	0.883190047
insist	0.883279283
broad	0.883368474
grade	0.883457621
quarter	0.883546595
construction	0.883635533
Indian	0.883724425
search	0.883813275
suit	0.883902055
gift	0.883990783
clothes	0.884079455
ignore	0.884168095
Internet	0.884256603
moral	0.884345101
grab	0.884433504
shoe	0.884521888
commit	0.884610265
background	0.884698524
lean	0.884786747
slightly	0.88487494
growing	0.884963038
negative	0.8850511
wave	0.885139152
reaction	0.885226965
below	0.885314758
quiet	0.885402443
committee	0.885490013
wine	0.885577534
deny	0.885665032
dress	0.88575251
burn	0.885839913
following	0.885927306
threaten	0.886014515
combine	0.886101669
connection	0.886188763
apparently	0.88627573
active	0.886362676
participate	0.8864496
relatively	0.886536446
location	0.886623248
chief	0.886710028
twice	0.886796787
victory	0.886883455
United	0.886970038
assessment	0.887056365
bone	0.887142574
cool	0.887228773
literature	0.88731489
appropriate	0.887400951
yesterday	0.88748694
destroy	0.887572804
mistake	0.887658351
primary	0.887743776
democracy	0.887829187
healthy	0.887914501
direct	0.887999811
extend	0.888084993
exercise	0.88817006
knee	0.888255055
bus	0.888339847
tour	0.888424413
application	0.888508827
tape	0.888593225
promise	0.888677591
neck	0.888761943
flower	0.888846052
remind	0.888929778
medicine	0.889013458
aware	0.889097111
neighbor	0.889180745
photo	0.889264363
Iraqi	0.889347829
lady	0.889431263
depend	0.889514595
justice	0.889597836
tall	0.889680837
pair	0.889763788
educational	0.889846717
football	0.889929609
lip	0.890012433
welcome	0.890095227
contact	0.890177946
instruction	0.890260573
daily	0.890343164
dangerous	0.890425725
eastern	0.890508066
hire	0.89059031
fair	0.890672523
writing	0.89075451
importance	0.890836337
hate	0.890918081
supply	0.890999823
device	0.891081557
male	0.891163145
actor	0.89124465
fat	0.891326142
fully	0.891407627
exchange	0.89148906
shut	0.891570319
studio	0.891651552
expression	0.891732729
circle	0.891813863
salt	0.891894919
breath	0.891975834
bottom	0.892056699
progress	0.892137538
famous	0.892218332
plate	0.892298997
plastic	0.892379567
obtain	0.892460055
abuse	0.89254053
familiar	0.892620943
birth	0.892701356
chicken	0.892781605
theater	0.892861795
tie	0.892941856
teaching	0.893021849
colleague	0.893101786
climb	0.893181714
clean	0.893261503
domestic	0.893341254
island	0.893420997
sugar	0.893500738
okay	0.893580258
alive	0.893659585
damage	0.893738817
rain	0.89381798
jury	0.89389694
meaning	0.893975873
presidential	0.894054784
leaf	0.894133652
paint	0.8942125
session	0.894291256
poll	0.894370009
extra	0.894448752
desire	0.894527456
train	0.894606147
software	0.89468472
injury	0.89476323
fuel	0.894841737
army	0.894920227
reading	0.894998685
Supreme	0.895077094
ticket	0.895155496
urban	0.895233855
athlete	0.895312146
sweet	0.895390354
instrument	0.895468524
dry	0.895546621
otherwise	0.895624665
northern	0.895702677
complex	0.895780584
lots	0.895858487
strange	0.895936371
explore	0.896014255
Russian	0.896092122
scientific	0.896169832
map	0.89624746
mental	0.896325035
corporate	0.896402516
engine	0.896479983
pocket	0.896557329
planet	0.896634632
intend	0.896711893
increasingly	0.896789071
somewhere	0.896866243
desk	0.896943179
mom	0.897020099
expand	0.89709691
disappear	0.897173629
empty	0.89725027
pool	0.897326848
metal	0.897403331
consequence	0.897479782
respect	0.897556124
basically	0.897632436
danger	0.89770868
fourth	0.897784868
lunch	0.897861033
thin	0.897937113
regional	0.898013153
minority	0.898089144
favorite	0.898165109
commitment	0.898241051
temperature	0.898316858
thanks	0.898392502
conclusion	0.898468057
trail	0.898543599
farmer	0.898619058
predict	0.898694311
straight	0.898769522
adopt	0.898844572
sight	0.898919615
variable	0.898994625
carefully	0.899069534
proposal	0.89914442
shadow	0.899219217
emotional	0.899293916
works	0.899368447
outcome	0.899442975
soul	0.899517477
county	0.899591855
greatest	0.899666225
analyst	0.89974056
aid	0.899814829
ethnic	0.899889065
repeat	0.899963269
enemy	0.900037469
weather	0.900111554
storm	0.900185561
panel	0.90025946
chest	0.900333289
theme	0.900407073
regulation	0.900480807
e-mail	0.900554502
yellow	0.900628148
revenue	0.900701771
investor	0.900775279
fruit	0.900848758
novel	0.900922207
surround	0.900995652
organize	0.901069092
union	0.901142501
breast	0.901215852
married	0.90128917
loan	0.901362396
difficulty	0.901435504
surprise	0.901508569
somehow	0.901581608
conclude	0.901654581
balance	0.901727542
impossible	0.901800469
generate	0.901873331
gender	0.901946117
bear	0.902018904
invite	0.902091585
connect	0.902164077
largely	0.902236558
component	0.902309
prime	0.902381409
significantly	0.902453697
internal	0.902525942
photograph	0.902598158
code	0.90267037
setting	0.902742547
acknowledge	0.902814654
advice	0.902886719
nose	0.902958679
thick	0.903030619
muscle	0.903102556
trend	0.903174372
ring	0.903246118
belong	0.903317809
locate	0.903389457
content	0.903461033
stress	0.903532583
notion	0.903604094
Japanese	0.903675601
dance	0.903747105
anymore	0.903818517
profit	0.903889873
extent	0.903961141
museum	0.904032369
recommend	0.904103571
expensive	0.90417477
being	0.904245933
propose	0.904317083
package	0.904388147
thinking	0.904459205
currently	0.904530174
select	0.904601081
contrast	0.90467187
bottle	0.904742619
hearing	0.904813339
meal	0.904884046
ought	0.90495474
bridge	0.905025253
visitor	0.905095744
shirt	0.905166221
angry	0.905236695
unique	0.905307008
struggle	0.905377105
earth	0.905447136
cash	0.905517144
ensure	0.905587146
link	0.905657127
wake	0.905727093
shift	0.905797036
actual	0.905866972
traffic	0.905936826
crew	0.906006489
mark	0.906076146
slip	0.906145794
brown	0.906215251
silence	0.906284688
appearance	0.90635405
due	0.906423396
cat	0.906492722
capacity	0.906561939
regime	0.906631154
comfortable	0.906700368
perception	0.906769533
